id,name,age,salary,department,joining_date,employee_status
1764,Ian,37,70000.0,Marketing,2022-08-05,1
1765,Eve,60,70000.0,Finance,2020-03-27,1
1766,Eve,60,50000.0,Sales,2022-08-02,0
1767,Eve,32,60000.0,HR,2020-04-11,1
1768,Alice,60,1000000.0,HR,2017-10-15,1
1769,Alice,45,1000000.0,HR,2021-04-06,1
1770,Hannah,37,80000.0,HR,2022-11-08,0
1772,Frank,45,80000.0,Finance,2019-12-06,1
1774,Bob,60,80000.0,Marketing,2015-03-17,0
1775,Bob,25,80000.0,Finance,2017-01-05,1
1776,Ian,32,80000.0,HR,2022-05-13,1
1777,Eve,45,500000.0,Sales,2018-06-28,0
1778,David,40,80000.0,Engineering,2022-11-25,1
1779,Jack,60,80000.0,Engineering,2021-04-26,1
1780,Alice,23,60000.0,HR,2021-06-22,0
1782,Charlie,60,500000.0,Engineering,2018-02-23,1
1783,Frank,40,1000000.0,HR,2016-12-04,0
1784,Eve,37,500000.0,Sales,2016-07-01,0
1785,Eve,23,60000.0,Engineering,2018-10-14,0
1786,Eve,45,80000.0,HR,2015-06-15,0
1787,Alice,60,500000.0,Engineering,2021-07-13,0
1788,Alice,60,80000.0,Sales,2019-08-06,1
1789,Charlie,60,80000.0,Finance,2017-03-26,0
1790,Jack,40,70000.0,Finance,2016-02-18,0
1791,David,37,70000.0,Sales,2016-12-03,1
1792,Eve,32,50000.0,Sales,2017-11-14,0
1793,Bob,60,70000.0,Finance,2017-02-10,0
1794,Hannah,32,70000.0,Sales,2016-09-23,0
1795,Bob,45,60000.0,Sales,2019-03-06,1
1797,Bob,45,1000000.0,Finance,2022-08-04,0
1798,Ian,23,80000.0,Finance,2016-03-24,1
1799,Grace,45,60000.0,Engineering,2019-02-14,1
1800,Hannah,60,70000.0,Finance,2015-11-25,0
1801,Bob,40,70000.0,Engineering,2022-03-09,0
1802,Grace,40,50000.0,Finance,2021-08-11,1
1803,Frank,37,70000.0,Marketing,2019-04-12,0
1804,David,40,50000.0,Engineering,2018-01-16,0
1805,Grace,23,70000.0,Sales,2021-09-22,0
1806,David,32,80000.0,Marketing,2015-02-19,0
1807,Bob,37,60000.0,Finance,2015-07-02,1
1808,Jack,40,500000.0,Finance,2016-01-29,1
1809,Grace,45,80000.0,Marketing,2019-11-04,1
1810,Hannah,40,80000.0,HR,2015-07-05,1
1811,Bob,25,80000.0,Sales,2015-03-30,0
1812,Eve,37,70000.0,Engineering,2015-03-27,0
1813,Alice,60,80000.0,Marketing,2015-04-30,0
1814,Grace,60,500000.0,Engineering,2015-03-29,1
1815,Hannah,23,80000.0,Finance,2018-03-24,1
1816,Frank,40,500000.0,HR,2017-06-30,0
1817,Eve,40,60000.0,HR,2015-12-27,1
1818,Frank,23,80000.0,Engineering,2022-07-18,1
1819,Bob,32,500000.0,Finance,2022-01-26,0
1822,Grace,32,500000.0,Finance,2019-10-09,0
1823,Jack,32,80000.0,Marketing,2017-01-04,1
1824,Jack,25,80000.0,Marketing,2015-02-22,1
1825,Bob,23,1000000.0,Marketing,2019-10-04,0
1826,Bob,37,1000000.0,Sales,2019-10-02,0
1827,Alice,45,1000000.0,Finance,2019-09-27,0
1828,Jack,32,500000.0,Engineering,2016-02-07,0
1829,Hannah,32,60000.0,Engineering,2020-05-18,0
1830,Hannah,23,1000000.0,Finance,2017-05-22,0
1831,Alice,60,500000.0,Sales,2022-11-09,1
1832,Hannah,37,500000.0,Finance,2018-06-21,1
1833,Ian,32,80000.0,Engineering,2016-09-29,1
1834,David,60,70000.0,Finance,2017-05-26,0
1835,Alice,25,50000.0,Marketing,2016-12-13,0
1836,Alice,37,70000.0,Finance,2015-02-21,1
1837,Charlie,60,70000.0,HR,2018-06-20,0
1838,Eve,25,50000.0,Finance,2020-07-24,1
1839,Eve,40,500000.0,Engineering,2016-02-06,1
1840,Ian,45,70000.0,Engineering,2019-10-13,1
1841,Jack,32,70000.0,Engineering,2016-09-10,1
1842,Bob,60,60000.0,Marketing,2016-10-25,1
1843,Bob,37,60000.0,Engineering,2017-06-20,1
1844,Frank,25,80000.0,HR,2021-03-20,1
1845,Ian,45,80000.0,Finance,2016-10-28,0
1846,Alice,45,500000.0,Sales,2020-07-10,1
1847,Ian,32,1000000.0,Engineering,2015-06-23,0
1848,Ian,60,80000.0,Finance,2018-10-02,1
1849,Ian,45,60000.0,Marketing,2021-07-22,0
1850,Eve,32,60000.0,Finance,2021-02-10,0
1851,Ian,60,50000.0,Engineering,2016-01-31,0
1852,David,60,50000.0,Engineering,2021-06-18,0
1853,Bob,40,1000000.0,Engineering,2018-05-06,1
1855,David,23,60000.0,Finance,2016-12-10,1
1857,Charlie,23,80000.0,HR,2019-03-02,0
1858,Frank,60,80000.0,Sales,2019-04-06,0
1859,Bob,60,60000.0,Engineering,2016-04-06,1
1860,Bob,45,500000.0,Sales,2017-05-21,1
1861,Ian,45,60000.0,Sales,2022-11-08,0
1862,Grace,45,50000.0,HR,2015-04-25,1
1863,Charlie,60,80000.0,HR,2017-05-13,1
1864,Alice,32,80000.0,Finance,2021-08-27,0
1865,Hannah,37,80000.0,Sales,2018-05-03,1
1866,Frank,32,60000.0,HR,2018-05-15,1
1867,Grace,25,80000.0,Finance,2020-02-29,1
1868,Ian,32,50000.0,Sales,2020-07-23,1
1869,Eve,45,80000.0,Sales,2019-01-25,1
1870,Alice,40,70000.0,Engineering,2020-11-28,1
1871,Jack,25,60000.0,HR,2019-01-03,1
1872,Grace,23,60000.0,Marketing,2022-06-19,1
1873,Eve,40,80000.0,HR,2022-04-14,1
1874,Charlie,25,1000000.0,Engineering,2018-04-07,0
1875,Ian,25,80000.0,Finance,2021-10-15,1
1876,Alice,60,80000.0,HR,2019-08-19,1
1877,Alice,45,500000.0,Sales,2022-10-08,0
1878,Alice,60,80000.0,Marketing,2020-07-31,0
1879,Charlie,23,1000000.0,Finance,2019-11-07,0
1880,Frank,32,80000.0,HR,2015-12-18,1
1881,Jack,60,1000000.0,Finance,2020-12-10,1
1882,Charlie,23,1000000.0,Sales,2016-12-01,1
1883,Hannah,45,50000.0,Marketing,2022-12-05,1
1885,Bob,60,80000.0,Marketing,2015-12-03,1
1886,Ian,45,500000.0,Finance,2022-09-19,0
1887,Charlie,40,1000000.0,HR,2020-07-24,1
1888,Eve,23,80000.0,Marketing,2021-05-15,1
1889,Jack,23,80000.0,Sales,2020-06-01,1
1890,Hannah,25,60000.0,Marketing,2017-05-18,1
1891,Bob,37,60000.0,Finance,2019-08-19,0
1892,Frank,32,500000.0,Finance,2015-04-19,1
1893,Eve,45,1000000.0,Finance,2020-03-11,0
1894,Jack,23,60000.0,HR,2022-11-27,0
1896,Eve,25,60000.0,HR,2022-03-12,0
1897,Bob,32,70000.0,Engineering,2021-07-02,0
1898,Eve,37,500000.0,Marketing,2018-07-14,0
1899,David,37,80000.0,Sales,2022-05-19,0
1900,Grace,45,500000.0,HR,2015-03-03,1
1901,Frank,37,80000.0,HR,2015-06-20,1
1902,Bob,37,60000.0,Sales,2015-05-01,0
1903,Eve,60,80000.0,Marketing,2021-12-06,0
1904,Grace,32,1000000.0,Finance,2019-09-30,0
1905,Grace,32,50000.0,Marketing,2015-09-20,1
1906,Eve,60,80000.0,HR,2020-12-25,0
1907,Ian,45,80000.0,Finance,2018-04-06,0
1908,David,23,60000.0,Engineering,2022-01-07,0
1909,Charlie,25,80000.0,Sales,2021-02-26,0
1910,David,45,60000.0,Marketing,2020-11-19,1
1911,Eve,40,1000000.0,Finance,2020-08-28,1
1912,Frank,37,60000.0,Sales,2021-08-10,0
1913,Charlie,60,80000.0,Marketing,2018-12-16,1
1914,Bob,25,70000.0,HR,2022-05-12,1
1915,David,23,80000.0,HR,2017-05-30,0
1916,Eve,23,80000.0,HR,2021-01-05,0
1917,David,32,80000.0,Engineering,2016-05-11,0
1918,Charlie,40,80000.0,HR,2017-01-19,0
1919,Hannah,23,50000.0,HR,2015-01-07,0
1920,Jack,40,500000.0,HR,2020-06-28,0
1921,David,37,60000.0,Finance,2021-07-08,0
1922,Bob,32,50000.0,Sales,2017-11-12,1
1923,Bob,25,80000.0,Engineering,2020-06-02,0
1924,Alice,32,80000.0,Marketing,2020-11-07,0
1925,David,37,1000000.0,Engineering,2020-03-23,1
1926,Jack,60,80000.0,Sales,2022-03-15,1
1927,Ian,23,80000.0,HR,2017-12-25,0
1928,Grace,40,60000.0,HR,2020-10-01,0
1930,Grace,37,80000.0,Engineering,2016-12-04,1
1931,Grace,23,80000.0,Engineering,2015-05-22,1
1932,Hannah,45,50000.0,Marketing,2017-11-14,0
1933,Alice,40,60000.0,Engineering,2017-01-31,1
1934,Jack,37,70000.0,Engineering,2015-02-02,1
1935,Jack,25,80000.0,Engineering,2022-06-28,0
1936,Hannah,25,70000.0,Marketing,2018-11-02,1
1937,David,23,80000.0,Marketing,2018-10-23,0
1938,David,23,50000.0,Sales,2018-03-02,0
1939,David,25,80000.0,Engineering,2021-01-05,1
1941,Grace,32,500000.0,Finance,2016-06-09,1
1942,Frank,25,500000.0,Finance,2016-07-19,1
1943,Alice,23,60000.0,Engineering,2019-11-24,0
1944,Hannah,23,80000.0,HR,2020-06-22,1
1945,Jack,45,500000.0,Finance,2022-06-25,1
1946,Grace,25,50000.0,HR,2017-08-03,1
1947,Frank,45,80000.0,Sales,2020-08-04,1
1948,Frank,25,50000.0,Engineering,2016-10-02,1
1949,Eve,32,1000000.0,Sales,2016-05-22,1
1950,Frank,37,500000.0,Sales,2015-05-10,0
1951,Ian,25,60000.0,Marketing,2017-12-31,1
1952,Jack,37,70000.0,Engineering,2022-09-15,1
1953,Ian,25,80000.0,Marketing,2016-10-14,0
1955,Hannah,60,50000.0,HR,2018-02-23,1
1956,Jack,23,50000.0,Engineering,2019-11-22,0
1957,Ian,37,50000.0,Engineering,2019-03-09,0
1958,Jack,45,500000.0,Finance,2016-05-28,1
1959,Hannah,25,80000.0,HR,2021-12-01,0
1960,Hannah,23,50000.0,HR,2017-10-30,1
1961,Alice,25,1000000.0,Sales,2019-01-16,1
1962,Jack,45,80000.0,Sales,2016-04-15,0
1963,Eve,32,500000.0,Sales,2022-10-16,0
1964,David,40,500000.0,Finance,2017-01-05,0
1965,Bob,25,80000.0,HR,2020-11-26,0
1966,Hannah,60,80000.0,Marketing,2021-06-05,1
1967,Charlie,45,500000.0,HR,2017-12-01,0
1968,David,40,80000.0,Marketing,2022-04-24,0
1969,Grace,25,50000.0,Engineering,2021-09-27,0
1970,Jack,37,1000000.0,Marketing,2015-01-28,1
1971,Ian,23,60000.0,Engineering,2022-02-23,1
1972,Bob,23,50000.0,Sales,2015-08-01,0
1973,Charlie,45,80000.0,HR,2022-09-29,1
1974,David,37,80000.0,Sales,2015-06-03,1
1975,Jack,32,80000.0,HR,2022-12-29,0
1976,Alice,40,80000.0,Marketing,2015-06-07,1
1977,Grace,45,1000000.0,HR,2021-05-30,1
1978,Bob,60,80000.0,Marketing,2018-10-16,1
1979,Eve,25,60000.0,HR,2021-11-05,1
1980,Alice,23,80000.0,Engineering,2022-10-02,1
1981,Charlie,25,70000.0,Marketing,2016-09-13,1
1982,Bob,40,80000.0,Sales,2021-03-31,1
1983,Alice,37,50000.0,Sales,2017-04-02,1
1984,Grace,37,70000.0,Sales,2021-02-02,1
1985,Eve,45,80000.0,Sales,2016-09-30,1
1986,Alice,45,50000.0,Engineering,2022-03-24,1
1987,Frank,37,500000.0,Engineering,2015-02-21,1
1988,Eve,45,80000.0,Finance,2017-03-27,0
1989,Charlie,37,80000.0,Finance,2019-01-11,0
1990,Grace,40,80000.0,Finance,2015-11-26,1
1992,Ian,37,80000.0,HR,2022-11-09,1
1993,Ian,45,80000.0,Marketing,2015-10-23,0
1994,Ian,25,80000.0,Sales,2022-10-17,1
1995,Bob,23,80000.0,HR,2015-12-12,1
1996,Charlie,25,80000.0,Engineering,2021-01-10,0
1997,Grace,32,80000.0,Sales,2021-03-29,0
1998,Eve,37,500000.0,Marketing,2021-07-07,1
1999,Bob,32,80000.0,Marketing,2019-02-14,0
2000,Charlie,37,500000.0,Engineering,2016-01-14,1
2001,Jack,23,80000.0,Sales,2020-06-17,1
2003,Grace,37,80000.0,Sales,2015-01-30,0
2004,Ian,25,50000.0,Sales,2021-12-20,0
2005,Alice,45,70000.0,Marketing,2021-12-16,1
2006,Grace,23,60000.0,Engineering,2022-02-24,1
2008,Charlie,45,50000.0,HR,2016-11-24,1
2009,David,37,70000.0,HR,2020-08-04,1
2010,Jack,37,80000.0,Engineering,2018-04-29,1
2011,Frank,25,80000.0,Finance,2016-11-01,0
2012,Jack,40,1000000.0,Sales,2022-07-14,1
2013,Grace,37,500000.0,Sales,2019-02-12,1
2014,David,40,500000.0,Marketing,2015-06-27,1
2015,Hannah,45,80000.0,Sales,2021-09-25,1
2016,Eve,40,60000.0,Finance,2018-10-18,1
2017,Alice,25,500000.0,Sales,2022-08-15,1
2019,Charlie,32,500000.0,Marketing,2019-10-11,1
2020,Ian,25,1000000.0,HR,2017-09-20,1
2021,Hannah,60,1000000.0,HR,2017-03-13,1
2022,Alice,32,70000.0,Finance,2019-09-17,1
2023,Frank,25,500000.0,Engineering,2021-10-28,0
2025,Grace,40,80000.0,Marketing,2017-03-10,1
2026,David,32,500000.0,Sales,2019-10-28,1
2027,Alice,37,1000000.0,Marketing,2018-06-03,0
2029,Eve,45,50000.0,Finance,2020-06-22,1
2030,Eve,25,80000.0,Engineering,2020-05-08,0
2031,Hannah,25,500000.0,Sales,2016-06-18,1
2032,Frank,37,1000000.0,Engineering,2017-01-04,1
2033,Hannah,60,1000000.0,HR,2018-10-04,0
2034,Bob,45,80000.0,Sales,2017-08-07,0
2035,Charlie,40,50000.0,HR,2020-01-11,1
2037,Jack,60,500000.0,Engineering,2015-11-08,1
2038,Charlie,45,1000000.0,HR,2017-08-26,0
2039,Frank,23,70000.0,Sales,2020-01-30,1
2040,Frank,40,80000.0,HR,2021-03-24,1
2041,Bob,40,60000.0,Sales,2017-12-18,0
2044,Frank,23,80000.0,Sales,2016-12-21,1
2045,Alice,32,60000.0,HR,2015-09-06,1
2046,Charlie,45,1000000.0,Sales,2020-07-02,1
2047,Bob,32,500000.0,Engineering,2021-04-27,0
2048,Grace,40,60000.0,HR,2018-11-27,0
2049,David,40,500000.0,Sales,2015-02-27,1
2050,Hannah,32,50000.0,Engineering,2015-03-14,1
2052,Jack,25,500000.0,Engineering,2022-01-25,0
2053,David,40,50000.0,Sales,2015-02-22,0
2054,Eve,45,80000.0,HR,2022-03-01,1
2055,Ian,37,80000.0,HR,2017-06-12,1
2056,Grace,32,1000000.0,Marketing,2015-04-13,0
2057,Jack,23,60000.0,Sales,2018-02-09,1
2058,Ian,60,70000.0,Engineering,2017-03-29,1
2059,Grace,32,80000.0,Engineering,2019-12-02,0
2060,Alice,60,500000.0,Sales,2017-07-06,0
2061,Hannah,60,80000.0,Engineering,2019-03-11,1
2062,David,40,80000.0,Finance,2016-01-05,0
2063,Charlie,40,50000.0,Marketing,2022-05-18,1
2064,Grace,37,80000.0,HR,2022-11-19,0
2065,Charlie,37,1000000.0,Engineering,2017-11-15,0
2066,Hannah,23,500000.0,Finance,2015-01-25,0
2067,Frank,45,80000.0,Sales,2017-04-16,0
2068,Eve,25,1000000.0,Engineering,2017-07-16,0
2069,David,45,80000.0,Sales,2020-01-20,0
2071,Hannah,32,70000.0,Finance,2016-12-07,1
2072,Alice,40,80000.0,HR,2018-04-10,1
2073,Ian,45,80000.0,Sales,2020-05-14,1
2074,Eve,60,80000.0,Marketing,2018-04-08,0
2075,David,40,70000.0,HR,2018-11-19,0
2076,Frank,40,60000.0,Sales,2016-11-13,1
2078,Bob,45,1000000.0,Finance,2016-11-16,0
2079,Hannah,60,500000.0,Finance,2021-05-26,1
2080,Grace,60,1000000.0,Sales,2020-07-07,1
2081,Alice,37,500000.0,Finance,2022-03-12,1
2082,Eve,23,80000.0,Sales,2019-08-09,0
2083,Frank,23,60000.0,Sales,2015-05-19,0
2084,David,60,500000.0,HR,2018-05-27,0
2085,Bob,25,1000000.0,HR,2016-05-12,1
2086,David,60,1000000.0,Marketing,2022-11-28,0
2087,Alice,37,80000.0,HR,2017-11-14,0
2088,Grace,25,80000.0,Engineering,2016-02-10,0
2089,Bob,45,80000.0,Engineering,2018-06-29,0
2090,Bob,23,80000.0,Finance,2019-10-17,1
2091,Ian,23,500000.0,Engineering,2021-10-29,0
2092,Eve,25,50000.0,HR,2022-06-17,0
2093,Bob,32,80000.0,Marketing,2019-06-05,0
2094,Ian,37,60000.0,Sales,2022-11-07,1
2095,Ian,37,80000.0,Marketing,2018-01-05,0
2097,Charlie,23,80000.0,HR,2015-10-11,0
2098,David,40,70000.0,HR,2019-09-06,0
2099,Grace,23,60000.0,Finance,2018-03-12,0
2100,Jack,40,60000.0,Engineering,2022-05-14,1
2101,David,23,60000.0,HR,2018-09-22,0
2103,Grace,23,60000.0,Engineering,2016-03-28,1
2104,Frank,45,500000.0,Engineering,2016-01-28,1
2106,Frank,37,80000.0,Marketing,2018-10-01,0
2107,Frank,40,80000.0,Engineering,2021-08-30,0
2108,Eve,25,80000.0,Engineering,2021-01-21,1
2109,David,37,80000.0,HR,2019-03-14,0
2110,Jack,23,80000.0,Sales,2016-06-14,1
2111,Alice,23,500000.0,HR,2022-10-13,1
2112,Jack,23,80000.0,Sales,2020-04-27,1
2113,Frank,23,60000.0,Engineering,2021-11-02,1
2114,Bob,23,70000.0,Sales,2019-04-01,0
2116,Hannah,60,80000.0,HR,2016-02-09,1
2117,Jack,45,80000.0,Marketing,2016-06-05,1
2118,Frank,60,70000.0,Finance,2017-08-11,1
2119,Charlie,40,50000.0,Marketing,2016-09-09,1
2120,Grace,32,500000.0,Engineering,2020-08-26,1
2121,David,60,80000.0,Sales,2015-07-23,0
2122,Ian,40,50000.0,HR,2019-10-03,0
2123,Eve,37,50000.0,HR,2019-05-01,0
2124,Charlie,23,1000000.0,HR,2019-03-15,0
2125,Bob,40,70000.0,HR,2017-10-30,1
2126,Bob,60,500000.0,Engineering,2017-02-22,1
2127,Charlie,45,80000.0,Finance,2019-11-28,0
2128,Bob,60,50000.0,Marketing,2020-08-22,0
2129,David,23,1000000.0,Marketing,2021-02-14,1
2130,Bob,60,60000.0,HR,2020-12-31,0
2131,Jack,25,80000.0,HR,2021-05-22,1
2132,Ian,32,500000.0,Sales,2019-10-07,0
2133,Bob,37,80000.0,HR,2015-11-24,0
2134,Ian,45,80000.0,Marketing,2016-11-25,0
2135,Frank,32,70000.0,Sales,2021-10-19,0
2136,Alice,40,1000000.0,Sales,2017-09-17,1
2137,David,32,70000.0,HR,2019-02-23,1
2138,Alice,23,80000.0,Sales,2015-11-27,1
2140,David,25,80000.0,HR,2017-02-13,0
2141,Charlie,32,1000000.0,Finance,2018-07-04,1
2142,Charlie,60,1000000.0,HR,2018-01-15,1
2143,Ian,32,70000.0,Finance,2017-11-21,1
2144,Frank,23,500000.0,HR,2021-06-23,1
2145,Ian,40,1000000.0,Marketing,2018-01-20,1
2146,Eve,40,500000.0,HR,2015-07-08,0
2147,Bob,37,1000000.0,Marketing,2018-01-06,0
2148,Hannah,60,80000.0,Engineering,2017-04-24,0
2149,Eve,60,50000.0,Engineering,2021-10-23,1
2150,Bob,40,50000.0,HR,2020-09-12,1
2151,David,32,60000.0,Marketing,2015-04-28,0
2152,Ian,25,70000.0,Marketing,2020-09-02,0
2153,David,40,80000.0,Sales,2017-02-17,1
2154,David,60,500000.0,Sales,2019-11-14,1
2155,Bob,60,1000000.0,Finance,2019-10-16,1
2156,Frank,23,80000.0,Sales,2018-12-08,0
2157,Bob,23,500000.0,HR,2020-08-09,0
2158,Grace,37,70000.0,Sales,2019-10-11,0
2159,Charlie,37,60000.0,Sales,2018-05-22,0
2160,Charlie,32,80000.0,HR,2020-12-16,0
2161,Eve,40,50000.0,HR,2015-07-31,0
2162,Charlie,40,80000.0,Finance,2021-11-05,0
2163,Bob,37,50000.0,Marketing,2015-06-10,0
2164,Jack,40,80000.0,Sales,2019-05-20,0
2165,Ian,32,80000.0,Engineering,2018-12-22,0
2166,Bob,25,80000.0,Marketing,2017-10-29,0
2167,Bob,23,1000000.0,HR,2015-02-01,1
2168,Hannah,32,80000.0,Sales,2020-01-20,0
2169,Ian,40,70000.0,Finance,2018-07-29,0
2170,Grace,32,50000.0,Engineering,2020-01-28,0
2171,Charlie,23,80000.0,Marketing,2016-09-12,1
2172,Ian,45,80000.0,Sales,2017-06-20,1
2173,Charlie,60,60000.0,HR,2015-09-02,1
2174,Eve,23,50000.0,Marketing,2020-03-24,1
2175,Ian,60,70000.0,Engineering,2021-04-22,1
2176,Charlie,23,80000.0,HR,2017-01-13,0
2177,Grace,45,70000.0,Engineering,2020-11-20,0
2178,Alice,40,60000.0,Sales,2016-06-20,1
2179,David,40,70000.0,Marketing,2022-04-21,0
2180,David,25,80000.0,Finance,2015-01-27,1
2181,Grace,23,50000.0,Sales,2016-10-12,0
2182,Hannah,32,500000.0,Sales,2015-05-14,0
2183,Alice,25,60000.0,Finance,2019-06-03,0
2185,Grace,40,80000.0,HR,2018-06-01,0
2186,David,37,80000.0,Engineering,2016-12-28,0
2187,David,25,50000.0,Sales,2016-12-15,0
2188,David,40,500000.0,HR,2020-11-23,0
2189,Frank,45,70000.0,HR,2016-04-21,0
2190,Grace,60,1000000.0,Sales,2019-11-08,1
2191,Bob,37,1000000.0,Engineering,2022-08-06,1
2192,Eve,32,80000.0,Finance,2021-01-02,0
2193,David,60,60000.0,Sales,2017-01-04,0
2194,Charlie,37,500000.0,Engineering,2016-05-04,1
2195,Grace,23,80000.0,Finance,2016-12-24,1
2196,Frank,23,1000000.0,Marketing,2015-02-17,1
2197,Grace,32,70000.0,Sales,2019-12-30,1
2198,Eve,45,500000.0,Sales,2018-04-23,1
2199,Frank,32,1000000.0,Engineering,2020-11-20,0
2200,Eve,25,80000.0,HR,2018-06-01,0
2201,Grace,60,500000.0,HR,2018-11-01,1
2202,Bob,32,500000.0,Engineering,2015-04-21,1
2203,Eve,32,70000.0,Sales,2015-11-18,1
2204,Frank,37,60000.0,Sales,2017-02-01,1
2205,Frank,45,80000.0,Sales,2019-12-20,1
2206,Eve,32,60000.0,Marketing,2020-07-17,0
2207,Jack,25,80000.0,HR,2018-10-11,1
2210,Hannah,45,70000.0,HR,2018-12-11,1
2211,Grace,40,60000.0,Sales,2021-05-20,1
2212,Eve,23,1000000.0,Sales,2017-02-14,0
2213,Alice,60,70000.0,Engineering,2017-01-06,0
2214,Eve,25,500000.0,HR,2017-02-04,0
2215,Jack,23,500000.0,Sales,2018-03-26,0
2216,Bob,37,70000.0,Finance,2017-05-29,0
2217,Eve,37,80000.0,Finance,2022-07-06,1
2218,Eve,25,1000000.0,Sales,2018-11-23,1
2219,Bob,45,500000.0,Engineering,2019-03-31,0
2220,Eve,32,80000.0,Sales,2022-10-23,0
2221,David,25,60000.0,Finance,2016-03-18,1
2222,Alice,37,80000.0,HR,2015-09-05,0
2223,Charlie,23,500000.0,Engineering,2019-02-06,1
2225,Eve,25,50000.0,Finance,2015-04-02,0
2226,David,45,80000.0,HR,2019-04-21,1
2227,Grace,60,70000.0,Finance,2018-12-31,1
2228,Eve,60,50000.0,Engineering,2017-04-27,0
2229,Jack,60,60000.0,Marketing,2019-03-28,1
2230,David,40,50000.0,Sales,2019-04-13,1
2231,Bob,60,50000.0,HR,2020-06-13,0
2232,David,40,80000.0,Engineering,2019-12-30,1
2233,Bob,32,80000.0,Engineering,2020-10-27,1
2235,Charlie,60,80000.0,Marketing,2022-07-05,0
2236,Ian,45,1000000.0,Sales,2022-07-23,1
2237,David,23,80000.0,Sales,2015-07-24,1
2238,Frank,32,50000.0,Engineering,2022-11-05,0
2242,Alice,45,80000.0,Engineering,2015-01-23,0
2243,Ian,45,500000.0,Finance,2019-04-02,0
2244,Alice,25,80000.0,Finance,2015-05-13,1
2245,Hannah,23,50000.0,HR,2015-02-28,0
2246,Ian,60,80000.0,Marketing,2019-08-07,0
2247,Ian,23,80000.0,HR,2019-06-18,0
2248,Alice,32,1000000.0,Engineering,2020-04-24,1
2249,Bob,23,50000.0,Finance,2017-02-11,0
2250,Alice,37,80000.0,Finance,2019-03-06,1
2251,Jack,40,500000.0,Finance,2021-10-25,1
2252,Bob,32,70000.0,HR,2021-05-18,1
2253,Jack,60,60000.0,Sales,2020-03-18,0
2254,Hannah,23,1000000.0,HR,2019-09-18,0
2255,Eve,40,70000.0,Finance,2016-09-12,0
2256,Grace,60,80000.0,Marketing,2016-07-09,1
2257,Bob,60,80000.0,Marketing,2016-12-16,1
2258,Hannah,32,50000.0,HR,2015-04-16,0
2259,Frank,37,1000000.0,HR,2021-03-16,0
2260,Hannah,40,80000.0,Engineering,2022-02-16,1
2261,Alice,37,80000.0,HR,2016-12-29,1
2262,Alice,40,50000.0,HR,2020-04-22,1
2263,Grace,25,1000000.0,Finance,2015-11-01,1
2264,Hannah,60,70000.0,Sales,2020-11-08,1
2265,Charlie,25,80000.0,Finance,2021-12-18,0
2266,Eve,40,80000.0,Sales,2016-11-27,0
2267,Alice,40,1000000.0,Finance,2015-05-14,1
2268,Grace,37,500000.0,Finance,2016-02-11,0
2270,Hannah,23,80000.0,Sales,2019-04-29,0
2271,Hannah,60,80000.0,Finance,2017-12-25,1
2272,Ian,45,80000.0,Finance,2021-06-06,0
2273,Grace,40,70000.0,Sales,2019-04-04,0
2275,Charlie,32,60000.0,Sales,2020-11-14,0
2276,Hannah,32,60000.0,Engineering,2017-08-10,1
2277,Charlie,25,80000.0,Engineering,2019-10-12,1
2278,Hannah,23,50000.0,Marketing,2015-08-24,0
2279,Alice,37,70000.0,Engineering,2020-12-24,0
2280,Eve,23,1000000.0,Marketing,2017-12-07,1
2281,David,25,1000000.0,HR,2018-04-02,0
2282,Eve,23,1000000.0,Engineering,2016-05-14,0
2283,Hannah,23,50000.0,Sales,2021-02-20,0
2284,Jack,60,50000.0,Marketing,2015-10-01,0
2285,David,32,80000.0,HR,2020-01-06,0
2287,Charlie,32,50000.0,Engineering,2019-02-05,1
2288,Grace,23,80000.0,Sales,2020-06-08,1
2289,Charlie,40,60000.0,Engineering,2021-06-26,0
2290,Charlie,60,50000.0,Finance,2017-07-08,0
2293,Eve,40,60000.0,Finance,2021-10-09,0
2294,Frank,25,500000.0,Marketing,2017-03-31,1
2295,Hannah,32,60000.0,Finance,2017-09-26,0
2296,Jack,60,80000.0,HR,2016-07-27,0
2297,Frank,60,1000000.0,HR,2018-02-23,0
2298,Alice,32,80000.0,Sales,2020-03-20,1
2299,Hannah,23,80000.0,Engineering,2019-08-26,1
2300,Hannah,23,80000.0,Sales,2020-12-27,1
2301,Ian,23,70000.0,Sales,2019-11-14,1
2302,Ian,60,80000.0,Engineering,2015-02-18,0
2303,Bob,23,60000.0,HR,2019-02-03,1
2304,Bob,32,80000.0,Marketing,2021-12-19,0
2305,Charlie,40,500000.0,Finance,2018-03-19,0
2306,Alice,37,1000000.0,Marketing,2019-06-14,0
2307,David,40,80000.0,Finance,2021-06-29,1
2308,David,25,500000.0,Engineering,2018-09-12,1
2309,Ian,32,80000.0,Engineering,2017-07-07,0
2310,Ian,40,500000.0,Sales,2015-12-17,0
2311,Ian,32,80000.0,Engineering,2020-04-10,1
2312,Jack,60,60000.0,Finance,2020-04-01,1
2313,Grace,25,500000.0,Marketing,2015-10-05,1
2314,Bob,60,1000000.0,Marketing,2018-03-16,0
2315,Jack,45,50000.0,Marketing,2016-07-18,1
2316,Eve,45,80000.0,Marketing,2018-08-02,1
2318,Hannah,32,50000.0,Marketing,2020-03-29,1
2319,Bob,40,80000.0,Finance,2016-02-29,1
2321,Eve,60,60000.0,Sales,2019-05-16,0
